advertiser_id,review_id,rating,comment,display_name,describe_yourself,location,year,transaction_date,started_timestamp,source_id,responsiveness,negotiation_skills,professionalism_communication,market_expertise,link,reply
99976432,929e23e1-7805-4804-a186-fcd62e483245,5.0,"Working with Nick Bruckner from Vested Alaska was a game-changer for my wife and I as remote buyers. His expertise and willingness to go the extra mile made the daunting task of buying property from a distance feel effortless. From conducting virtual tours to promptly answering our many questions, Nick ensured we felt confident and informed throughout the entire process. His attention to detail and commitment to finding the perfect property truly exceeded our expectations. We highly recommend Nick to anyone considering purchasing locally or remotely!",Kyle,BUYER,"Anchorage, AK",2024,,2024-05-10T07:42:17,RDC,5.0,5.0,5.0,5.0,,
99976432,a39ddcb3-1505-4929-9d40-b0859f1301d1,5.0,"Nick was very patient and helpful when it came to buying my first home. He built a great relationship of honesty and trust and did not rush the process! I can't remember how many crawl spaces we investigated but Nick exceeded any previous expectations I had, a phenomenal agent. ",Hunter,BUYER,"Wasilla, AK",2024,,2024-04-22T14:48:33,RDC,5.0,5.0,5.0,5.0,,
99976432,74931b37-aff2-4702-8590-7f41184e34e2,5.0,"Honestly if it wasn't for Nick I would have never met my abbreviated timeline to sell my house. Nick was able to quickly formulate a path to getting the home ready, listing the property, finalizing the details and to finish the sale of the home.

Can't tell you how much it matters to get the proper guidance for this complex process. Nick made the hard look easy and we had a great outcome in a short amount of time.

I highly recommend Nick if you wish to purchase or sell property in Alaska. I am not a realtor and let him know up front he would have to do all the work, thankfully he accepted the full responsibility to explain and guide me through this experience for which I am extremely grateful. 
",Brian the IT Guy,SELLER,"Anchorage, AK",2023,,2023-09-21T18:17:59,RDC,5.0,5.0,5.0,5.0,,
99976432,cb5fd467-72c9-4e4b-bbc2-dd19c6a0e85d,5.0,"Our first home buying experience with Nick Bruckner of Vested Alaska was top-notch! Nick walked alongside us throughout the entire process with planning, thoughtfulness and care. He exceed our expectations of the first time home-buying experience with great resources, frequent and honest communication. Nick was dedicated to helping us find the right fit for our family. He is honest, pays close attention to detail, and is a great problem solver. I would recommend him highly if you are seeking someone who is passionately looking to find you just the right fit, demonstrating honesty and high integrity. ",towarak ,BUYER,"Eagle River, AK",2023,,2023-08-15T19:03:19,RDC,5.0,5.0,5.0,5.0,,
99976432,d9b161ee-3adb-4461-a78a-c896f67a083c,5.0,"Nick and Jamie were incredibly helpful throughout entire selling process. They were full of insight and suggestions. The sale went fast, smooth, and I always felt my best interests were being represented. ",Rebecca,BUYER,"Anchorage, AK",2023,,2023-07-31T16:21:25,RDC,5.0,5.0,5.0,5.0,,
99976432,cfdc3ec2-ee84-4824-a177-19f088ee71e8,5.0,Nick was great to work with. He did an exceptional job in helping us find our home by being our eyes and ears in our virtual walkthroughs. His thoroughness in the walkthroughs led to no surprises on us arriving on site. We would definitely recommend him to anyone looking for a realtor. ,dlcernek,BUYER,"Anchorage, AK",2023,,2023-07-29T16:21:09,RDC,5.0,5.0,5.0,5.0,,
99976432,74c93908-13d6-4229-beca-8e78dcc22463,5.0,"I had the privilege of working with Nick from the opposite side of the table as a self-represented seller, while his clients were the buyers. I must say that my experience with Nick was nothing short of exceptional. Throughout the entire process, he displayed a high level of professionalism and demonstrated outstanding negotiating skills.

Despite receiving other higher offers, we ultimately decided to accept Nick's clients' offer. This decision was largely influenced by Nick's ability to find a win-win solution for all parties involved. His expertise in navigating negotiations ensured that both the buyers and sellers were satisfied with the outcome.

Even though I chose to represent myself, I can confidently say that if I were to seek representation in the future, Nick would be my top choice. Working with him has been an absolute pleasure, and we are genuinely excited for his clients as they embark on their journey in their new home.",Dmitry,SELLER,"Anchorage, AK",2023,,2023-07-26T22:10:34,RDC,5.0,5.0,5.0,5.0,,
99976432,c6293a97-06e6-4d59-b87b-0536869a06f0,5.0,"I had the privilege of working with Nick from the opposite side of the table as a self-represented seller, while his clients were the buyers. I must say that my experience with Nick was nothing short of exceptional. Throughout the entire process, he displayed a high level of professionalism and demonstrated outstanding negotiating skills.

Despite receiving other higher offers, we ultimately decided to accept Nick's clients' offer. This decision was largely influenced by Nick's ability to find a win-win solution for all parties involved. His expertise in navigating negotiations ensured that both the buyers and sellers were satisfied with the outcome.

Even though I chose to represent myself, I can confidently say that if I were to seek representation in the future, Nick would be my top choice. Working with him has been an absolute pleasure, and we are genuinely excited for his clients as they embark on their journey in their new home.",Dmitry,SELLER,"Anchorage, AK",2023,,2023-07-26T22:06:21,RDC,5.0,5.0,5.0,5.0,,
2235279,00108048-f2d7-4b32-8272-68c60b25786c,5.0,"There aren’t adequate words to detail what an amazing experience we had with Richelle and her team in the sale of our home. 
Immediately after signing contracts, she hit the ground running and secured multiple showings DAILY and brought in offers in under a week. 
Even beyond the sale of the home, she was quick to offer knowledge and expertise when we had questions and concerns. 
We were never left hanging waiting for updates or responses and she held our hands through every step!

A member of her team (Nicole Isler) was also just as diligent and helpful as she is. Nicole was able to provide detailed instruction, and ensure all estimated timelines were not only met, but oftentimes beat. 

Overall, we could not recommend this team enough. If you’re in the market for a realtor, Richelle can’t be beat. ",Tiffany R ,SELLER,"Wasilla, AK",2024,,2024-07-23T20:40:13,RDC,5.0,5.0,5.0,5.0,,
2235279,f8a9afce-8d09-44f0-ba47-d38b7a0c4da7,5.0,We have done four transactions with Richelle over the last 5 or so years. Her expertise and connections landed us a deal on our last house that was better than I ever imagined we'd get. Richelle knows her stuff and has expertly guided us through all of our transactions with ZERO delays or hiccups. Working with Richelle has truly been the best choice for our family - I wouldn't trust anyone else to guide us through the home buying or selling process. ,Jamie,SELLER,"Anchorage, AK",2024,,2024-03-08T14:46:24,RDC,5.0,5.0,5.0,5.0,,
2235279,d85121b4-4ef4-4220-9b2e-32623c7e09dc,5.0,"I have been so lucky to have Richelle for multiple sales of houses and buying. She has always been great, putting my husband and I first. She knows the real estate industry, and I have always trusted her advice in it. I can’t recommend Richelle enough.",A Dushkin,SELLER,"Anchorage, AK",2022,,2022-11-18T22:44:46,RDC,5.0,5.0,5.0,5.0,,
2235279,105f4be0-0f8b-4926-9fdb-239a5b62f85a,5.0,"I have been so lucky to have Richelle for multiple sales of houses and buying. She has always been great, putting my husband and I first. She knows the real estate industry, and I have always trusted her advice in it. I can’t recommend Richelle enough.",A. Dushkin,SELLER,"Anchorage, AK",2022,,2022-11-18T22:43:54,RDC,5.0,5.0,5.0,5.0,,
2235279,0803922b-6ab9-4c13-8388-76c6c8c064a1,5.0,Working with Richelle was great!! I was a first time home buyer and she made my home buying experience simple and easy. It was not as stressful as I had been told it would be. She truly cares about her clients happiness. She goes a above and beyond for her clients. She is simply the best!,Kelly L.,BUYER,"Anchorage, AK",2021,,2021-11-23T09:06:14,RDC,5.0,5.0,5.0,5.0,,
2235279,f0ea6387-bac5-42fa-8f67-e380f1e0e2df,5.0,Richelle is knowledgeable and quick to respond. She aways made me feel like a priority and put my mind at ease too many times to count!,Megan Caplan,SELLER,"Anchorage, AK",2020,,2020-11-20T18:03:19,RDC,5.0,5.0,5.0,5.0,,
2235279,d1a39f60-0971-4322-b57e-2bf0e4aa24e2,5.0," Would definitely recommend Richelle! She was so great, getting in to see homes we wanted and made the whole process incredibly easy. She definitely works hard behind the scenes. I bought a home and sold a home on the  tax exchange program. Even with a buyer backing out at last minute she staid in contact and was able to hold the new home I picked out to buy but couldn’t till the other sold.",Michelle Gifford,SELLER,"Anchorage, AK",2020,,2020-11-16T10:13:59,RDC,5.0,5.0,4.0,5.0,,
2235279,f1d0a1f7-3f0e-4967-a0d0-1e149d5a9ca6,5.0,"It’d be easier to list the negatives:

1. 

I cannot recommend her enough. She is insanely attentive, knowledgeable, friendly, and a go getter. There truly is no better realtor.",Timothy Caplan,BUYER,"Anchorage, AK",2020,,2020-11-16T09:26:52,RDC,5.0,5.0,5.0,5.0,,
2235279,12670ce6-7762-4d1d-b6fd-c7e0018689ae,5.0,"How can anyone not give Richelle a 5-star rating?  She's hard working, she's always available when you need her.  She worked hard on our property dealing with a difficult selling agent.  Yet for our part, the transaction was very smooth.  I would recommend her to anyone looking to buy or sell.  If she worked this hard buying a home, I can only imagine exceptional service for a seller.",Michael,BUYER,"Wasilla, AK",2020,,2020-11-16T08:59:19,RDC,5.0,5.0,5.0,5.0,,
2235279,e0d9891e-14bd-40e4-bb81-28e412660c62,5.0,"Richelle represented us through a sale situation that had some very challenging obstacles. I have no doubt that if not for Richelle and her commitment to us as clients, the process could not have been completed. Instead, it was a great success! She was professional and helpful and knowledgable. I have referred her to friends and family.",Haley,SELLER,"Anchorage, AK",2019,,2019-11-12T05:08:51.102Z,RDC,4.0,4.0,4.0,5.0,,
2235279,98fe8a26-ec5b-44af-a15b-bea3c1f21186,5.0,Communication is key and Richelle never failed to return calls and texts in a timely manner. She had an amazing amount of patience with us in our search for the perfect home... and when we did find that home she went above and beyond by writing a personal letter about us to the seller to help them see that we were the perfect family to buy the home. In a competitive market where homes can have more than one offer she was quick to the table with our offer to make sure we didn’t miss out on the chance to raise our family in the house of our dreams. This is not my first home purchase and I have regretted choosing some of the past realtors I have worked with but I would without hesitation 100% recommend Richelle if you are buying or selling a home. ,Willow,BUYER,"Anchorage, AK",2019,,2019-11-02T04:22:12.065Z,RDC,5.0,5.0,5.0,5.0,,
2235279,359eb49e-8ed7-4696-bc10-d10ead273340,5.0,"My husband and I were more than happy having Richelle as our realtor. She went above and beyond her duties as a realtor making sure we understood and were comfortable in the buying and selling process. She was patient and understanding with me we well (which isn’t always the easiest lol). She helped us find our amazing new home, and helped us sell our old home way faster than we could have expected! If we ever move again we definitely will be calling her. ",Adushkin,SELLER,"Anchorage, AK",2019,,2019-11-01T18:59:35.751Z,RDC,5.0,5.0,5.0,5.0,,
2235279,e65ed627-7fb1-42d2-85c6-156ed40932fe,5.0,"Richelle made our home buyer experience awesome!! She really listened to what my husband and I wanted in our home, asked great questions, and showed us great homes. She's a top notch negotiator and we could not be happier with our experience.",Amy Lester,BUYER,"Anchorage, AK",2019,,2019-02-08T00:22:54.788Z,RDC,5.0,5.0,5.0,5.0,,
2235279,0255df04-3e9d-4ba8-9450-7b8e8781c69a,5.0,"Richelle did an AMAZING job selling our former home and helping us find our new home. From getting our house ready for listing and getting the best possible photos, to helping us figure out the right balance between a move-in ready and a fixer-upper. She was so patient with all of our questions (and there were LOTS of them!), and really went above and beyond to make sure the process of selling and buying was as smooth as possible. And she had us under contract after just a couple days on the market! We highly recommend her!",AndersonDogMom,SELLER,"Anchorage, AK",2018,,2018-11-07T19:16:00.838Z,RDC,5.0,5.0,5.0,5.0,,
